# mesh name: latDmax2D
# primitive scorer name: latDmaxDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
31,0,0,1.295542388621428e-05,9.112415082564946e-14,2744
32,0,0,1.344312544538481e-05,1.010766740011267e-13,2703
33,0,0,1.262216537208777e-05,9.588233843420463e-14,2561
34,0,0,1.220864286023566e-05,9.258226559827095e-14,2501
35,0,0,1.257916248992582e-05,9.445221158587181e-14,2565
36,0,0,1.205431457730645e-05,8.821216069642003e-14,2523
37,0,0,1.170866455668638e-05,8.703889149866266e-14,2435
38,0,0,1.236919883541531e-05,9.661793482868035e-14,2514
39,0,0,1.264240472439897e-05,9.934676801591875e-14,2522
40,0,0,1.260167971852177e-05,9.730426196431072e-14,2535
41,0,0,1.236729084657927e-05,9.372536258962233e-14,2524
42,0,0,1.276772263755911e-05,1.015011482986024e-13,2476
43,0,0,1.269272590944963e-05,9.836564549175147e-14,2544
44,0,0,1.270083288055255e-05,9.324404695840209e-14,2643
45,0,0,1.370684173769463e-05,1.066941888431836e-13,2722
46,0,0,1.436406639465153e-05,1.116609924017966e-13,2874
47,0,0,1.475634540538273e-05,1.165785458895915e-13,2923
48,0,0,1.574238017275595e-05,1.225586184300252e-13,3116
49,0,0,1.659739715479216e-05,1.319334905058252e-13,3318
50,0,0,1.74827402144382e-05,1.330133542680122e-13,3563
51,0,0,1.86043895115586e-05,1.458847609761447e-13,3753
52,0,0,2.048118964831764e-05,1.588266850146084e-13,4131
53,0,0,2.310990177949659e-05,1.842246597317911e-13,4533
54,0,0,2.569964491892535e-05,1.990971997244616e-13,5189
55,0,0,3.000355544634201e-05,2.315017807831133e-13,6079
56,0,0,3.564539741165187e-05,2.692346263220601e-13,7200
57,0,0,4.22827900921168e-05,3.178755040814135e-13,8663
58,0,0,5.267713581788866e-05,3.943012709136686e-13,10744
59,0,0,6.534833682463036e-05,4.901122517023257e-13,13488
60,0,0,8.546861269170754e-05,6.331432936628642e-13,17526
61,0,0,0.0001149680656749139,8.279906371025632e-13,23906
62,0,0,0.0001759558327252113,1.249206967287731e-12,36691
63,0,0,0.0003247132712732742,2.241374405719979e-12,67715
64,0,0,0.0007411881643434092,4.997068454237548e-12,150209
65,0,0,0.001355724963406559,9.007741055366316e-12,269251
66,0,0,0.001688899450313073,1.120074008092387e-11,335745
67,0,0,0.001772609508460203,1.175574358462056e-11,353598
68,0,0,0.001778397715569483,1.181671394121859e-11,355739
69,0,0,0.00178063539425322,1.185678290534753e-11,356272
70,0,0,0.001784793593698549,1.187815856504797e-11,356853
71,0,0,0.001764778332410626,1.178106048018074e-11,352573
72,0,0,0.001745884071608819,1.160676200304107e-11,349413
73,0,0,0.001753169272115068,1.169526197175786e-11,349855
74,0,0,0.001758722975922044,1.176706456007118e-11,350837
75,0,0,0.001755455160998574,1.169374769354643e-11,350718
76,0,0,0.001746470291398096,1.166409697276878e-11,349136
77,0,0,0.001757489512747171,1.173493127998787e-11,350676
78,0,0,0.001757588110791709,1.172841663938846e-11,350933
79,0,0,0.00178772289261821,1.187735995424374e-11,358047
80,0,0,0.001786456653048098,1.187137575700102e-11,357208
81,0,0,0.001775000765335627,1.179674624739766e-11,355175
82,0,0,0.001770654588496927,1.179227214297711e-11,352849
83,0,0,0.001690038667759973,1.117810835749676e-11,335967
84,0,0,0.001369813470922741,3.607071676261209e-11,270026
85,0,0,0.0007317241247074865,4.914816165973729e-12,148600
86,0,0,0.0003217915789356105,2.209113955901931e-12,67498
87,0,0,0.0001748112904337519,1.250363710420478e-12,36580
88,0,0,0.0001176757368297959,8.603284286044552e-13,24288
89,0,0,8.44063618763505e-05,6.13191828406151e-13,17603
90,0,0,6.523178146061251e-05,4.869213817994313e-13,13416
91,0,0,5.17065309511305e-05,3.904556664273208e-13,10527
92,0,0,4.122858976483924e-05,3.118671351850872e-13,8454
93,0,0,3.410990346342036e-05,2.615707407850966e-13,6952
94,0,0,2.933000417922215e-05,2.243769712965101e-13,5902
95,0,0,2.52470426588749e-05,1.919046127452917e-13,5114
96,0,0,2.252711330494156e-05,1.708971689158383e-13,4599
97,0,0,2.059849555222345e-05,1.582934607683486e-13,4168
98,0,0,1.931301856103444e-05,1.501537624932063e-13,3883
99,0,0,1.811907760027375e-05,1.441896237125733e-13,3596
100,0,0,1.641429540729306e-05,1.237792157199704e-13,3379
101,0,0,1.5503410341184e-05,1.20702846984097e-13,3081
102,0,0,1.471144517660402e-05,1.158666894740133e-13,2961
103,0,0,1.472260938749184e-05,1.150710241411493e-13,2936
104,0,0,1.384236545225929e-05,1.04252153824526e-13,2807
105,0,0,1.363864438837071e-05,1.04462995876679e-13,2734
106,0,0,1.327245334028439e-05,1.028333464620963e-13,2663
107,0,0,1.322543330237681e-05,1.017939956042103e-13,2656
108,0,0,1.290259247339585e-05,9.586799424228883e-14,2641
109,0,0,1.208363274329579e-05,9.289948436946195e-14,2457
110,0,0,1.22015436768984e-05,9.390900460076152e-14,2460
111,0,0,1.285671502495903e-05,9.796068512028588e-14,2608
112,0,0,1.27057462550759e-05,9.401479703540411e-14,2606
113,0,0,1.236459314010238e-05,9.282502591817231e-14,2569
114,0,0,1.238734055676124e-05,9.197028732298791e-14,2544
115,0,0,1.27790902548254e-05,9.516963658332508e-14,2637
116,0,0,1.285557401157878e-05,9.494404320063094e-14,2639
117,0,0,1.311147633752809e-05,9.836291672369947e-14,2605
118,0,0,1.26639123968791e-05,9.406982339666238e-14,2616
119,0,0,1.310158524242213e-05,9.88362931982564e-14,2667
120,0,0,1.321714375119514e-05,9.548689148428588e-14,2712
121,0,0,1.341813294097996e-05,9.844108038846055e-14,2795
122,0,0,1.422980230125757e-05,1.015520906600409e-13,2911
123,0,0,1.434350495398307e-05,1.056910846285137e-13,2891
124,0,0,1.53952022832879e-05,1.150127523508866e-13,3058
125,0,0,1.468834518637389e-05,1.028259334259305e-13,3076
126,0,0,1.55097068419166e-05,1.123852182020751e-13,3132
127,0,0,1.582604656310575e-05,1.158163332963306e-13,3194
128,0,0,1.589162409394829e-05,1.101629166786081e-13,3335
129,0,0,1.692459229619305e-05,1.239151334084822e-13,3455
130,0,0,1.794672566171235e-05,1.335451154628102e-13,3526
131,0,0,1.758738891921685e-05,1.295971866249722e-13,3593
132,0,0,1.839821968115072e-05,1.298362225155148e-13,3745
133,0,0,1.946246023914763e-05,1.436369549417766e-13,3887
134,0,0,1.996351194398247e-05,1.415295554364225e-13,4109
135,0,0,2.098240632831446e-05,1.471272873109883e-13,4329
136,0,0,2.262468837914052e-05,1.606683715934583e-13,4571
137,0,0,2.331119438619386e-05,1.648593256509268e-13,4677
138,0,0,2.332658819679311e-05,1.657389075485899e-13,4719
139,0,0,2.469902371091829e-05,1.719334875871998e-13,5003
140,0,0,2.623599766545518e-05,1.871040105460974e-13,5312
141,0,0,2.825776760398684e-05,2.01928296052083e-13,5676
142,0,0,2.925091327508443e-05,2.045167482845925e-13,5941
143,0,0,3.04235827205776e-05,2.115459324077126e-13,6226
144,0,0,3.199145064524492e-05,2.213751317717515e-13,6468
145,0,0,3.427165783541217e-05,2.387173753340951e-13,6953
146,0,0,3.644288979491867e-05,2.573176720023655e-13,7281
147,0,0,3.611258547840559e-05,2.445181053328074e-13,7402
148,0,0,3.971270279179889e-05,2.749498573259458e-13,8004
149,0,0,4.21384626046989e-05,2.884552904324908e-13,8511
