# mesh name: latDmax2D
# primitive scorer name: latDmaxDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
31,0,0,8.267828467748806e-06,6.143672481081491e-14,1645
32,0,0,7.74033331704226e-06,5.655220522999032e-14,1544
33,0,0,7.466556414566564e-06,5.623779320701329e-14,1489
34,0,0,7.646516735676967e-06,5.791262545286016e-14,1496
35,0,0,7.044287775964596e-06,5.165963883767985e-14,1437
36,0,0,6.737918271838274e-06,4.786822628110862e-14,1380
37,0,0,6.311564106497788e-06,4.328585433161876e-14,1333
38,0,0,5.962510379600157e-06,4.209386543407683e-14,1230
39,0,0,5.569324890964888e-06,4.240913698138446e-14,1115
40,0,0,5.688662556721414e-06,4.395928185519327e-14,1129
41,0,0,5.851724387552813e-06,4.472545725655717e-14,1177
42,0,0,5.63453947014874e-06,4.417606426059789e-14,1129
43,0,0,5.570169037531638e-06,4.285704476650583e-14,1097
44,0,0,5.543157468458997e-06,4.186821356409172e-14,1152
45,0,0,5.167727508246606e-06,3.86972060355271e-14,1055
46,0,0,5.273840854958708e-06,4.09672798429115e-14,1037
47,0,0,5.712061372169557e-06,4.673386041981387e-14,1134
48,0,0,6.611764578088074e-06,5.46691820744497e-14,1283
49,0,0,6.586524579880785e-06,5.405115227037768e-14,1272
50,0,0,7.396568631984701e-06,5.923574024251868e-14,1387
51,0,0,8.309172302954463e-06,6.689184992337901e-14,1609
52,0,0,9.424572957641536e-06,7.439751816248797e-14,1854
53,0,0,1.124431689426545e-05,9.235516160255213e-14,2163
54,0,0,1.338278596626134e-05,1.090737716711113e-13,2568
55,0,0,1.61488834031917e-05,1.322201876129054e-13,3047
56,0,0,1.889331638950306e-05,1.481666162094532e-13,3648
57,0,0,2.331864796178084e-05,1.831133928414227e-13,4530
58,0,0,2.883191506399772e-05,2.328404955599168e-13,5580
59,0,0,3.785901157879926e-05,2.996020374314896e-13,7303
60,0,0,4.941984135567836e-05,3.783115015469949e-13,10004
61,0,0,7.142333561631182e-05,5.380288265813471e-13,14626
62,0,0,0.0001147908407402501,8.388695774383132e-13,23841
63,0,0,0.0001978172330691671,1.391884800837168e-12,41480
64,0,0,0.0003580926894373882,2.472534722920593e-12,73494
65,0,0,0.0005604216856230251,3.809239567841251e-12,113772
66,0,0,0.0007048295462677612,6.551705998366854e-12,142097
67,0,0,0.0007755100296945542,5.270523322214321e-12,157105
68,0,0,0.0008005579001661418,5.463088192839802e-12,162789
69,0,0,0.0008149244264703355,5.568481128525409e-12,165787
70,0,0,0.0008252978336464663,5.667381317098949e-12,167415
71,0,0,0.0008243585239557353,5.644556427667145e-12,167841
72,0,0,0.000822508235797192,5.635952242754597e-12,167147
73,0,0,0.0008246913226746485,5.669199288241044e-12,167878
74,0,0,0.0008283004329663754,5.681560552143757e-12,168156
75,0,0,0.000827085061856391,5.667993346001942e-12,167955
76,0,0,0.0008229303947860132,5.629508396861538e-12,167429
77,0,0,0.0008184000950728231,5.578430300525497e-12,167097
78,0,0,0.0008263108443953831,5.658549061159661e-12,168008
79,0,0,0.0008250537505749394,5.665220899106782e-12,167748
80,0,0,0.0008191040257168857,5.607288305009801e-12,166367
81,0,0,0.0008031438437036541,5.483169232677754e-12,163310
82,0,0,0.0007735322823116993,5.267039030827301e-12,156909
83,0,0,0.0007058923953551593,4.845972133420431e-12,142587
84,0,0,0.0005628519413193835,3.849803105515699e-12,113657
85,0,0,0.0003590773652826451,2.464373336236729e-12,73797
86,0,0,0.0001969240164799518,1.40185150948357e-12,41142
87,0,0,0.0001118690564932545,8.108518613191108e-13,23392
88,0,0,7.157301176799752e-05,5.373771663431176e-13,14691
89,0,0,5.035561918824846e-05,3.898441754367613e-13,10051
90,0,0,3.63205005951325e-05,2.779132191427497e-13,7346
91,0,0,2.863060924109363e-05,2.24608648974503e-13,5599
92,0,0,2.238325111429887e-05,1.760233445649528e-13,4387
93,0,0,1.923887414454314e-05,1.549157785443572e-13,3646
94,0,0,1.525276450877824e-05,1.199677673924257e-13,2937
95,0,0,1.2843106204698e-05,1.025879179792072e-13,2377
96,0,0,1.111267439144025e-05,9.259674593407625e-14,2119
97,0,0,9.650878208250303e-06,7.847529307156807e-14,1848
98,0,0,8.357583512256297e-06,6.801953676076731e-14,1600
99,0,0,7.447870157723987e-06,6.011423973999428e-14,1440
100,0,0,6.64923446727627e-06,5.420813274431024e-14,1293
101,0,0,6.182972401709814e-06,4.86326001668739e-14,1222
102,0,0,5.778041179297425e-06,4.529324561965244e-14,1170
103,0,0,5.403126175656136e-06,4.285297343102029e-14,1075
104,0,0,5.148375593608028e-06,4.062134650378886e-14,1027
105,0,0,5.218785134198769e-06,4.115857072734283e-14,1039
106,0,0,5.066503186397319e-06,3.671299668527204e-14,1060
107,0,0,5.630640826561073e-06,4.225739185059795e-14,1132
108,0,0,5.690499146002426e-06,4.334574562124243e-14,1135
109,0,0,6.023951232239767e-06,4.718331121244e-14,1194
110,0,0,5.647728182087812e-06,4.10252908713316e-14,1190
111,0,0,6.013646865340382e-06,4.52737224701887e-14,1239
112,0,0,5.945656728150138e-06,4.204182578953095e-14,1256
113,0,0,6.446995928597865e-06,4.731083288450774e-14,1307
114,0,0,6.663631538654639e-06,5.066657631697136e-14,1340
115,0,0,6.519909589706866e-06,4.675985402407822e-14,1337
116,0,0,7.414928862913742e-06,5.163092156317704e-14,1498
117,0,0,7.463314892199031e-06,5.794914930699219e-14,1492
118,0,0,7.829102078637088e-06,5.810865015308076e-14,1547
119,0,0,8.403896858248599e-06,6.364724295102612e-14,1672
120,0,0,9.184416677934812e-06,6.73047298605272e-14,1831
121,0,0,9.160335270527094e-06,6.515324049790381e-14,1886
122,0,0,9.307962124766521e-06,6.866971511004142e-14,1895
123,0,0,9.788908552264835e-06,7.408343272605872e-14,1893
124,0,0,1.049339110551106e-05,7.524858638007182e-14,2132
125,0,0,1.145090868750715e-05,8.260738255043343e-14,2291
126,0,0,1.192921521202086e-05,8.802643853820196e-14,2371
127,0,0,1.214472187337725e-05,8.582106729006918e-14,2470
128,0,0,1.29016681140036e-05,9.33518235727827e-14,2643
129,0,0,1.371459788847748e-05,1.014577250646944e-13,2737
130,0,0,1.434596393346384e-05,1.05638294871699e-13,2877
131,0,0,1.5683929552857e-05,1.124153574361733e-13,3128
132,0,0,1.663755761022647e-05,1.213126942018019e-13,3372
133,0,0,1.682791638324283e-05,1.191837711657132e-13,3499
134,0,0,1.863730534393054e-05,1.319584928238049e-13,3752
135,0,0,1.935753136120792e-05,1.396160278374095e-13,3932
136,0,0,2.021093776753546e-05,1.428117978436581e-13,4132
137,0,0,2.16408793212661e-05,1.559177550759474e-13,4328
138,0,0,2.195714021018025e-05,1.54090424520703e-13,4480
139,0,0,2.443097311340731e-05,1.767192956577053e-13,4885
140,0,0,2.59398434677414e-05,1.833133024494015e-13,5231
141,0,0,2.731200823638862e-05,1.916209183765777e-13,5581
142,0,0,2.786421038847113e-05,1.99360690068542e-13,5584
143,0,0,2.946443119303895e-05,2.10313264993551e-13,5983
144,0,0,3.195730452251058e-05,2.264515947957162e-13,6495
145,0,0,3.258858140377064e-05,2.265814482707768e-13,6668
146,0,0,3.497562318623558e-05,2.431926687016386e-13,7087
147,0,0,3.675617044466315e-05,2.570142552121404e-13,7518
148,0,0,3.799236180168969e-05,2.642847291296466e-13,7729
149,0,0,3.996785736061754e-05,2.772944752899422e-13,8148
