# mesh name: latMid2D
# primitive scorer name: latMidDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
69,0,0,0.0009530864604888738,6.99652293630781e-12,191128
70,0,0,0.0009512998178022539,6.988852081777203e-12,191011
71,0,0,0.0009539790877855525,6.998039922765664e-12,191100
72,0,0,0.0009522851297671963,6.997294211384789e-12,191126
73,0,0,0.0009516489016438309,7.001032444607594e-12,190327
74,0,0,0.0009526588122555674,7.041565029265012e-12,190525
75,0,0,0.0009488331482046269,6.965097067264157e-12,190297
76,0,0,0.0009489396914310069,6.96570782898343e-12,190338
77,0,0,0.0009584315991644731,7.068355220410672e-12,191695
78,0,0,0.0009524904049072773,6.986384991074198e-12,191165
79,0,0,0.0009543353264654991,7.04140794607939e-12,191096
80,0,0,0.0009508368833023182,7.001622822494495e-12,190407
81,0,0,0.0009506461160210889,6.965616172018184e-12,191045
82,0,0,0.0009523230346406929,6.992129729194814e-12,190949
83,0,0,0.0009505820590748202,7.000907989427118e-12,190543
84,0,0,0.0009471890273550753,6.929546274665139e-12,190548
85,0,0,0.0009516554430064918,7.003932824131595e-12,190434
86,0,0,0.000947746039808348,6.975634697932024e-12,189747
87,0,0,0.0009420152295281337,6.930662705666453e-12,188521
88,0,0,0.0009367996502474485,6.898384587173434e-12,187745
89,0,0,0.0009388084711529356,6.882663791733621e-12,188316
90,0,0,0.0009376393185653893,6.900324328027825e-12,187705
91,0,0,0.000932521895509692,6.870208238336914e-12,186584
92,0,0,0.0009346265425262334,6.88097185574893e-12,186585
93,0,0,0.0009310699294232742,6.850345167611127e-12,186290
94,0,0,0.0009228475075827057,6.762328819587255e-12,185353
95,0,0,0.0009249514121972267,6.827194326764702e-12,184845
96,0,0,0.0009202140033295432,6.779749489135451e-12,184300
97,0,0,0.0009174579195464467,6.761384641590447e-12,183730
98,0,0,0.0009139764189960098,6.733718698542235e-12,182987
99,0,0,0.0009081709727072686,6.696672928715984e-12,181716
100,0,0,0.0008993173314730834,6.631525340531748e-12,180193
101,0,0,0.0008963651257801102,6.594901719328184e-12,179917
102,0,0,0.0008968699640139266,6.645198614405109e-12,179092
103,0,0,0.0008916212089786127,6.579221342879778e-12,178473
104,0,0,0.0008852747154657705,6.507578448765792e-12,177523
105,0,0,0.0008816999182952261,6.501714142761726e-12,176382
106,0,0,0.0008796230038317572,6.491548983370034e-12,175865
107,0,0,0.0008715129854877968,6.427220881376171e-12,174293
108,0,0,0.0008679889939429188,6.418169410786734e-12,173453
109,0,0,0.000860719641313784,6.347376600803454e-12,172533
110,0,0,0.0008523988700252213,6.299657621056492e-12,170404
111,0,0,0.0008477417002728636,6.264133435940012e-12,169485
112,0,0,0.0008430337766225643,6.244097825055603e-12,168504
113,0,0,0.0008284260901955327,6.118878166488038e-12,165687
114,0,0,0.0008188813572210913,6.054472522584683e-12,163586
115,0,0,0.000806618845129181,5.949156677217266e-12,161403
116,0,0,0.0007935060637677814,5.850447812675221e-12,159046
117,0,0,0.0007801464842620225,5.772840014344978e-12,155743
118,0,0,0.0007580599285703535,5.591247985537073e-12,151669
119,0,0,0.000733096601802868,5.391907593556427e-12,146689
120,0,0,0.0007039206634788429,5.171828356756785e-12,140672
121,0,0,0.0006697649040409433,4.907463784621552e-12,134219
122,0,0,0.000637916187396437,4.686756861119517e-12,127549
123,0,0,0.0005942218848053206,4.362687254254164e-12,119008
124,0,0,0.0005477731975143687,4.031976984796317e-12,109906
125,0,0,0.0004976771280976215,3.667081356686475e-12,100111
126,0,0,0.0004394216708585304,3.235105453809129e-12,88872
127,0,0,0.0003875240985380557,2.86198084268867e-12,78351
128,0,0,0.0003370709325172975,2.499971314482822e-12,68512
129,0,0,0.0002886509780570144,2.153595369194877e-12,58703
130,0,0,0.0002421975633672884,1.813691346790002e-12,49548
131,0,0,0.0002054860155061865,1.556044339203694e-12,41949
132,0,0,0.0001765145216902136,1.348085239702587e-12,35511
133,0,0,0.0001457365435479167,1.123475798328029e-12,29429
134,0,0,0.0001211513466271816,9.401827995275271e-13,24281
135,0,0,0.00010175829006091,7.93476782239023e-13,20333
136,0,0,8.527501951135152e-05,6.627578849926284e-13,17012
137,0,0,7.227615034768959e-05,5.683146706696085e-13,14285
138,0,0,5.818117758250245e-05,4.55412158352236e-13,11593
139,0,0,4.833038610632828e-05,3.94350764620821e-13,9529
140,0,0,3.912901800446146e-05,3.055883127819367e-13,7879
141,0,0,3.394476087373882e-05,2.764980939941168e-13,6726
142,0,0,2.814362032440408e-05,2.234890929016277e-13,5695
143,0,0,2.415734648473751e-05,1.954694918594441e-13,4745
144,0,0,1.993880700219647e-05,1.673864980724243e-13,3929
145,0,0,1.641829682499725e-05,1.364549782504456e-13,3263
146,0,0,1.334480809488028e-05,1.071762869514631e-13,2720
147,0,0,1.164175464545812e-05,1.018875147924306e-13,2307
148,0,0,9.784468258265155e-06,8.190005517581306e-14,1981
149,0,0,8.560497417899341e-06,7.4266094059509e-14,1707
