# mesh name: latMid2D
# primitive scorer name: latMidDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
0,0,0,9.473697900612615e-07,7.48357390330703e-15,280
1,0,0,1.031832067680146e-06,8.221937204809499e-15,294
2,0,0,1.382783379705847e-06,1.160171532499239e-14,387
3,0,0,2.092546109422302e-06,1.709734255731778e-14,477
4,0,0,2.442237370340989e-06,2.075412247944702e-14,554
5,0,0,3.336930370155658e-06,2.971547298777628e-14,688
6,0,0,4.366844396560501e-06,3.956685857399244e-14,838
7,0,0,5.25865261936104e-06,4.342529833648418e-14,1070
8,0,0,7.249000916611162e-06,6.367333484513279e-14,1405
9,0,0,9.313713776822082e-06,7.741401646717474e-14,1791
10,0,0,1.234433257915564e-05,1.042411773676007e-13,2347
11,0,0,1.568208158025794e-05,1.298859893021515e-13,2975
12,0,0,2.015959867718751e-05,1.665778465343745e-13,3871
13,0,0,2.633394080905368e-05,2.208697164674659e-13,4984
14,0,0,3.312553412554232e-05,2.72134379347819e-13,6366
15,0,0,4.202535793192572e-05,3.389666453134638e-13,8052
16,0,0,5.421247285122661e-05,4.453637660156929e-13,10304
17,0,0,6.759686134421212e-05,5.371077126118785e-13,13193
18,0,0,8.710034107178243e-05,6.895913742616689e-13,17026
19,0,0,0.0001117438640491484,8.796279649254609e-13,21987
20,0,0,0.0001441276802754959,1.131171938178611e-12,28456
21,0,0,0.0001804038045910912,1.373805655838892e-12,36270
22,0,0,0.0002286647142707677,1.745922127735494e-12,45634
23,0,0,0.0002812941492619338,2.115795069442288e-12,55933
24,0,0,0.0003379146787463937,2.552163309845365e-12,66748
25,0,0,0.0003917821731703956,2.938219756525446e-12,77306
26,0,0,0.0004326024007407901,3.217972330311118e-12,85560
27,0,0,0.0004696440541937484,3.503868505021052e-12,92576
28,0,0,0.0004956282809240781,3.689203105069948e-12,98096
29,0,0,0.000519577209075802,3.882893986104223e-12,102816
30,0,0,0.0005356368048372728,4.002836108135655e-12,106048
31,0,0,0.0005451765715467784,4.095026311880551e-12,107694
32,0,0,0.0005539739064645764,4.157940458084169e-12,109405
33,0,0,0.0005600341205097827,4.219594880395329e-12,110753
34,0,0,0.0005628854430456718,4.207747193767298e-12,111455
35,0,0,0.0005661555251237729,4.260361881896999e-12,111748
36,0,0,0.0005704897843764438,4.3078287791028e-12,112049
37,0,0,0.0005677722990762529,4.249908033299885e-12,112543
38,0,0,0.0005724785693431389,4.292673493772311e-12,113215
39,0,0,0.0005724511504957961,4.336992791250739e-12,112379
40,0,0,0.0005714881710689501,4.299951744637556e-12,112652
41,0,0,0.000568380830599885,4.264798512974201e-12,112454
42,0,0,0.0005704185843214174,4.423248941914015e-12,112176
43,0,0,0.0005709993310469081,4.293882422398116e-12,112862
44,0,0,0.0005725495449356258,4.303859412574239e-12,113106
45,0,0,0.0005715185602391394,7.264646284931307e-12,112560
46,0,0,0.0005724946913776372,4.296016586758846e-12,113051
47,0,0,0.0005748834826968435,4.337211128204705e-12,113115
48,0,0,0.0005675277524695939,4.27525257199606e-12,112112
49,0,0,0.0005697002994743506,4.294457565517408e-12,112489
50,0,0,0.0005716140728423336,4.3040808931822e-12,112662
51,0,0,0.0005676407177559303,4.243482713442409e-12,112407
52,0,0,0.0005695646276724399,4.282721919862631e-12,112368
53,0,0,0.0005725452210915228,4.32546846956799e-12,112737
54,0,0,0.0005718130475818681,4.308192786508098e-12,112638
55,0,0,0.0005705012481421297,4.26762335502422e-12,112573
56,0,0,0.0005672877500272103,4.247324352259248e-12,112374
57,0,0,0.0005677824934395183,4.274063861192883e-12,112173
58,0,0,0.0005721265356225685,4.294140431201747e-12,113019
59,0,0,0.0005710751516065936,4.290649142879209e-12,112736
60,0,0,0.0005695323035833351,4.284786229109999e-12,112474
61,0,0,0.0005691026949451123,4.259670227980368e-12,112553
62,0,0,0.0005720041132634101,4.291701773000607e-12,112763
63,0,0,0.0005683569985267288,4.271693316857166e-12,112127
64,0,0,0.0005647191378706384,4.22224567379122e-12,112141
65,0,0,0.0005682992289962632,4.2648859284781e-12,112232
66,0,0,0.0005697328371052593,4.273256969696354e-12,112616
67,0,0,0.000568279578160986,4.252494485337188e-12,112693
68,0,0,0.0005696878619412738,4.279984078927437e-12,112419
69,0,0,0.0005710549179643501,4.293038769591351e-12,112386
70,0,0,0.0005689726445642182,4.261225039171304e-12,112738
71,0,0,0.0005702843126745067,4.283822480389655e-12,112533
72,0,0,0.0005645705335860284,4.225102147128529e-12,111835
73,0,0,0.0005655130520370881,4.253882497847537e-12,111480
74,0,0,0.0005627593356625453,4.237858561919133e-12,111039
75,0,0,0.0005612386051681987,4.203756501211412e-12,111274
76,0,0,0.0005659834012889367,4.224761087552398e-12,111986
77,0,0,0.0005668376363673318,4.263588930650264e-12,112061
78,0,0,0.000570433224071272,4.289513017102971e-12,112736
79,0,0,0.0005723226566635148,4.296550505566622e-12,112983
80,0,0,0.000566102612206817,4.234930940331075e-12,112127
81,0,0,0.0005673729955150653,4.267345785879977e-12,111921
82,0,0,0.0005671052032898697,4.259152291746905e-12,112091
83,0,0,0.0005668121868514966,4.260246552738876e-12,112056
84,0,0,0.000569463804252992,4.278278329866838e-12,112493
85,0,0,0.0005694508722011771,4.286326886347709e-12,112142
86,0,0,0.0005652624562923239,4.227151610890759e-12,112078
87,0,0,0.0005680047848448587,4.25274688714346e-12,112345
88,0,0,0.0005699986211917678,4.304584851961275e-12,112402
89,0,0,0.0005708882667775881,4.299562462425503e-12,112625
90,0,0,0.0005670358680000541,4.243506374075197e-12,112143
91,0,0,0.0005695640165464756,4.276782114471236e-12,112633
92,0,0,0.0005685114228923724,4.253572236135468e-12,112577
93,0,0,0.0005691085414889063,4.28352069256594e-12,112382
94,0,0,0.000569559161614787,4.274465885269394e-12,112607
95,0,0,0.0005709476114696124,4.279595230290683e-12,112863
96,0,0,0.0005671276538802332,4.255304454877695e-12,112162
97,0,0,0.0005713717479649852,4.3074261911506e-12,112795
98,0,0,0.0005712237479738694,4.314417470075524e-12,112420
99,0,0,0.0005722937892503761,4.301633521915135e-12,112838
100,0,0,0.0005739078259334779,4.327990356864957e-12,112941
101,0,0,0.0005728313204692536,4.312114698321728e-12,112998
102,0,0,0.0005714765626193615,4.298406568297484e-12,112835
103,0,0,0.0005723565360507605,4.30946786259796e-12,112917
104,0,0,0.0005712830995377134,4.303654454596696e-12,112927
105,0,0,0.0005743084748084519,4.325118999064079e-12,113415
106,0,0,0.0005700881663950732,4.303331698418388e-12,112651
107,0,0,0.0005739503680527614,4.336277830814581e-12,112887
108,0,0,0.0005734392987311204,4.324249794227919e-12,113361
109,0,0,0.0005719401889069745,4.315712063947322e-12,112654
110,0,0,0.0005720828340295619,4.294605531554162e-12,112729
111,0,0,0.0005740246329551616,4.326761024133354e-12,113091
112,0,0,0.0005732267761030909,4.303848082661859e-12,112905
113,0,0,0.0005737294811107934,4.308988599286996e-12,113173
114,0,0,0.0005664459837993465,4.266921386576244e-12,111819
115,0,0,0.0005613804379732296,4.214352157475924e-12,111101
116,0,0,0.0005559701930424967,4.17303908077642e-12,110050
117,0,0,0.0005515842477357487,4.130767322129246e-12,109186
118,0,0,0.0005433134885812608,4.066994706728295e-12,107631
119,0,0,0.0005333240857234226,3.987334192821706e-12,105368
120,0,0,0.0005172700291499933,3.859652937379213e-12,102159
121,0,0,0.0004962541918687652,3.685334285980894e-12,98377
122,0,0,0.0004684643810014322,3.496818847027144e-12,92637
123,0,0,0.0004333203499759555,3.227748690803819e-12,85797
124,0,0,0.0003913363518118369,2.939521084632701e-12,77248
125,0,0,0.0003366322745593177,2.51837562367097e-12,66790
126,0,0,0.0002792402563981226,2.123507514557118e-12,55669
127,0,0,0.0002280777591913767,1.723652599990263e-12,45600
128,0,0,0.0001811811814223662,1.394308439961982e-12,36170
129,0,0,0.0001436465430349352,1.118277645042582e-12,28340
130,0,0,0.0001120758304831116,8.835902561816903e-13,22107
131,0,0,8.690615062096639e-05,6.982236836437543e-13,16856
132,0,0,6.850642898841498e-05,5.58728837548926e-13,13216
133,0,0,5.464450866859028e-05,4.488359769316034e-13,10447
134,0,0,4.232438187723597e-05,3.485114850511152e-13,8047
135,0,0,3.281180063455378e-05,2.694232041160816e-13,6256
136,0,0,2.646276209030129e-05,2.212029862126905e-13,4934
137,0,0,2.037590293801892e-05,1.701387529177222e-13,3821
138,0,0,1.535201074553644e-05,1.281552549475042e-13,2947
139,0,0,1.193921443915832e-05,9.888058404791839e-14,2290
140,0,0,9.545321851749578e-06,7.910755725520276e-14,1851
141,0,0,7.540892896102739e-06,6.740765177591199e-14,1416
142,0,0,5.527544442373521e-06,4.932780318999564e-14,1108
143,0,0,4.22118623718337e-06,3.623468675335516e-14,857
144,0,0,3.168362321014442e-06,2.615009208832451e-14,693
145,0,0,2.671739301797929e-06,2.402018379358183e-14,561
146,0,0,2.084774960719459e-06,1.771867364419423e-14,475
147,0,0,1.602319423669858e-06,1.372827421847736e-14,385
148,0,0,1.285058354192687e-06,1.013071941275521e-14,344
149,0,0,9.730435880017853e-07,7.505712033435891e-15,281
