# mesh name: latR50_2D
# primitive scorer name: latR50Dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
44,0,0,0.0003035546597649731,2.325320503219115e-12,60734
45,0,0,0.0003517366082645353,2.687995917376125e-12,69943
46,0,0,0.0003992290465319869,3.025471433711917e-12,79915
47,0,0,0.0004574314519299834,3.506097695443858e-12,90418
48,0,0,0.0005106199966633714,3.883286362103123e-12,101176
49,0,0,0.0005709150009427469,4.344202768239054e-12,112801
50,0,0,0.0006292877998747908,4.782056621776456e-12,124030
51,0,0,0.0006864846733680661,5.219280989737034e-12,134838
52,0,0,0.0007408499402470025,5.634396121055346e-12,145384
53,0,0,0.0007878740341141721,5.979613165107264e-12,155095
54,0,0,0.0008384913989013125,6.378758924668228e-12,164457
55,0,0,0.000873197763058181,6.631018971217116e-12,172008
56,0,0,0.00091778703464334,7.00510626638664e-12,179879
57,0,0,0.0009539031912023337,7.250140525349904e-12,186822
58,0,0,0.0009820324195754682,7.484474483538037e-12,192675
59,0,0,0.001008249738995126,7.694853163784029e-12,197710
60,0,0,0.001031183540544518,7.892789979827733e-12,202134
61,0,0,0.001049817056124083,8.040724181841518e-12,205971
62,0,0,0.001062712380767307,8.128499724691587e-12,208419
63,0,0,0.001077751242834104,8.233565731184771e-12,211863
64,0,0,0.001094972489105744,8.374928982556279e-12,214616
65,0,0,0.001102593237935172,8.438594583007516e-12,216136
66,0,0,0.001114716635445617,8.555133769354363e-12,218258
67,0,0,0.001122805034684356,8.613860755453866e-12,220043
68,0,0,0.001128919462312616,8.702395989531535e-12,220321
69,0,0,0.001134654037755208,8.743288423853673e-12,221880
70,0,0,0.001139178440375596,8.773094479749446e-12,222784
71,0,0,0.001141390836987264,8.767802926224151e-12,223235
72,0,0,0.001138700338200574,8.773736117270952e-12,222622
73,0,0,0.001134249428727008,8.7427571633094e-12,221649
74,0,0,0.001135983333241244,8.745381205619749e-12,222188
75,0,0,0.001134766181946961,8.726742473426746e-12,221845
76,0,0,0.001133140581077381,8.706779186798286e-12,221700
77,0,0,0.001136142098788168,8.727077179873094e-12,222113
78,0,0,0.001140796640341965,8.785067925546126e-12,222810
79,0,0,0.001137904702809062,8.73259662699903e-12,222666
80,0,0,0.001130332978180984,8.650081433412842e-12,221676
81,0,0,0.001118694555728438,8.55038734898469e-12,220062
82,0,0,0.001124138525859927,8.630957110285269e-12,219887
83,0,0,0.001112032727265708,8.529232414625219e-12,218095
84,0,0,0.001105794615064013,8.510558805062461e-12,216749
85,0,0,0.001096212680177848,8.398158585050158e-12,215042
86,0,0,0.00108643830733952,8.336131054274255e-12,212668
87,0,0,0.001069449949090361,8.20748802992855e-12,209284
88,0,0,0.001048884748610953,8.017768683080387e-12,205769
89,0,0,0.001029339034888769,7.834288285114577e-12,202559
90,0,0,0.001013015691733726,7.739142071928154e-12,198835
91,0,0,0.0009816840817363163,7.476925431926648e-12,192892
92,0,0,0.0009473489393847076,7.200863426538425e-12,186376
93,0,0,0.0009160881134345081,6.963847032494496e-12,179754
94,0,0,0.0008757656935917717,6.645618627247301e-12,171945
95,0,0,0.0008326134510383631,6.316818536104164e-12,163804
96,0,0,0.0007847187704844819,5.938435807706553e-12,154817
97,0,0,0.0007378792855770058,5.56847377964587e-12,145130
98,0,0,0.0006814594796870954,5.187102507456245e-12,134121
99,0,0,0.0006212130475016145,4.701418917017574e-12,122894
100,0,0,0.0005721186172229522,4.364101435657561e-12,112630
101,0,0,0.0005094910102193855,3.871528975808197e-12,101287
102,0,0,0.0004552926007395683,3.468625356846989e-12,90338
103,0,0,0.000401035232775316,3.050474109570587e-12,79824
104,0,0,0.0003531217109589209,2.699304294788896e-12,70051
105,0,0,0.0003071529634114043,2.365127584632318e-12,61054
106,0,0,0.0002641416694571637,2.045297498445303e-12,52619
107,0,0,0.000223069841279922,1.733289777997047e-12,44476
108,0,0,0.0001918499157842081,1.488794118677544e-12,38236
109,0,0,0.0001626264377783646,1.274350112894663e-12,32175
110,0,0,0.0001364224930965866,1.080440420872066e-12,26888
111,0,0,0.0001132699732669017,8.91037352918864e-13,22406
112,0,0,9.53657129671385e-05,7.650451777366853e-13,18690
113,0,0,7.993828198251441e-05,6.40426820784872e-13,15671
114,0,0,6.5670249835111e-05,5.283863804516789e-13,12879
115,0,0,5.420418141848709e-05,4.381847825732167e-13,10593
116,0,0,4.438935446396585e-05,3.62072722421852e-13,8713
117,0,0,3.630170605269568e-05,2.945594620669413e-13,7155
118,0,0,3.030290199935396e-05,2.509706104871583e-13,5846
119,0,0,2.373145837041118e-05,1.93385490955694e-13,4680
120,0,0,1.974345719846954e-05,1.676945565889857e-13,3817
121,0,0,1.561010962414692e-05,1.303123866641181e-13,3089
122,0,0,1.26768753993718e-05,1.013282889543023e-13,2583
123,0,0,9.612967122813732e-06,7.632244560694864e-14,2048
124,0,0,7.995290882944759e-06,6.574720746217476e-14,1666
125,0,0,6.115394046426898e-06,5.124742000920151e-14,1359
126,0,0,4.655767194976105e-06,3.770173714350884e-14,1086
127,0,0,4.149182234822374e-06,3.497843020029961e-14,987
128,0,0,3.433468079454649e-06,2.822406775334695e-14,838
129,0,0,2.665928551647679e-06,2.073011835594987e-14,725
130,0,0,2.390751080884651e-06,2.069222565027845e-14,605
131,0,0,1.738309490120427e-06,1.39560945068856e-14,507
132,0,0,1.526991944593103e-06,1.105154202051642e-14,499
133,0,0,1.456802022804442e-06,1.137821592567236e-14,435
134,0,0,1.326081245066098e-06,1.039522896241963e-14,434
135,0,0,1.262461516198919e-06,9.124977127106292e-15,424
136,0,0,1.018370044865631e-06,7.403793705165479e-15,345
137,0,0,8.988438402405862e-07,7.004867766555052e-15,342
138,0,0,9.268079056418842e-07,7.207851236314165e-15,323
139,0,0,8.938517119897062e-07,6.419319108088643e-15,321
140,0,0,8.628156582281383e-07,6.573207204048535e-15,314
141,0,0,8.987272617366349e-07,6.580725146427498e-15,325
142,0,0,8.144485342787246e-07,5.497798904969848e-15,288
143,0,0,6.901052511523884e-07,3.945582363362349e-15,306
144,0,0,5.426945476230835e-07,3.083453776486786e-15,240
145,0,0,7.058926151416932e-07,4.770946454935051e-15,263
146,0,0,7.553816602707322e-07,4.849224354443364e-15,277
147,0,0,7.166240670196276e-07,4.976819171903306e-15,265
148,0,0,6.402271757647518e-07,5.12462242958879e-15,247
149,0,0,7.315603633228839e-07,4.913485175505909e-15,244
