# mesh name: latR50_2D
# primitive scorer name: latR50Dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
34,0,0,0.0005268675484718743,4.088370750639487e-12,102432
35,0,0,0.0005388145673116257,4.202773967437191e-12,104838
36,0,0,0.0005548124000236783,4.332130274878188e-12,107744
37,0,0,0.0005647532560865554,4.40983213303319e-12,109779
38,0,0,0.0005699202236271218,4.45497280425846e-12,110649
39,0,0,0.0005819332436817118,4.537520348599563e-12,112861
40,0,0,0.0005874821604423192,4.593542332298791e-12,114312
41,0,0,0.0005987204343031368,4.692823460144874e-12,115752
42,0,0,0.0006059754717254945,4.743712796870174e-12,117195
43,0,0,0.0006087894472087792,4.768507425026154e-12,117972
44,0,0,0.00061681713856651,4.810957420424055e-12,119520
45,0,0,0.0006237287209248707,4.894445403201621e-12,120383
46,0,0,0.0006268139177664755,4.9061789048831e-12,121484
47,0,0,0.0006279965754091171,4.886841350392586e-12,122430
48,0,0,0.000633980410810391,4.952040142448269e-12,123528
49,0,0,0.0006387809213947527,5.000235192934386e-12,124219
50,0,0,0.0006456609969631943,5.050927988961754e-12,125006
51,0,0,0.0006514005923040163,5.119473163909501e-12,125875
52,0,0,0.0006532007335806241,5.133674974462515e-12,126538
53,0,0,0.0006547226164648256,5.114623000195841e-12,127228
54,0,0,0.0006581226142929553,5.148731727253191e-12,128095
55,0,0,0.0006625450951950487,5.143386896496388e-12,129028
56,0,0,0.0006654193863427674,5.196902931689409e-12,129465
57,0,0,0.0006700356743450508,5.233648801235963e-12,130086
58,0,0,0.0006684432714503714,5.173965013841508e-12,130465
59,0,0,0.0006727496875644274,5.240252784706901e-12,131000
60,0,0,0.000673408901585521,5.239314332961788e-12,131488
61,0,0,0.0006770936408137444,5.239988950391238e-12,132194
62,0,0,0.0006810781116744881,5.324392024961737e-12,132301
63,0,0,0.0006812430873295407,5.282854816142038e-12,133043
64,0,0,0.0006829222021009704,5.315669567087055e-12,132819
65,0,0,0.0006805649935618173,5.302540724513569e-12,132517
66,0,0,0.000683024596226316,5.314842267277666e-12,133242
67,0,0,0.0006826692392918813,5.316996136142548e-12,133437
68,0,0,0.0006857483125380633,5.345936235919066e-12,133488
69,0,0,0.0006893999391294553,5.359463609898065e-12,134197
70,0,0,0.0006890118198394826,5.365191610513591e-12,134250
71,0,0,0.0006871611318385583,5.356174614019901e-12,133470
72,0,0,0.0006859813648475785,5.314160235073725e-12,134155
73,0,0,0.0006902654909882623,5.366539186083356e-12,134143
74,0,0,0.0006874272838318742,5.348623970158218e-12,134357
75,0,0,0.0006901720341687856,5.372353871454624e-12,134394
76,0,0,0.0006890411705225797,5.372926627989938e-12,134107
77,0,0,0.0006899817786307861,5.369990042346789e-12,134381
78,0,0,0.0006912274022198852,5.376937959554392e-12,134243
79,0,0,0.0006917945207499971,5.3867236813904e-12,134465
80,0,0,0.0006945016669189418,5.431848781687271e-12,134954
81,0,0,0.0006901815872933472,5.375386498975302e-12,133967
82,0,0,0.0006895816583553494,5.360424778853852e-12,134352
83,0,0,0.0006897992102335744,5.385154927836388e-12,134004
84,0,0,0.0006896266222766301,5.390174973620314e-12,133951
85,0,0,0.0006869188965227762,5.367057527659286e-12,133243
86,0,0,0.0006797391358107865,5.287213596522994e-12,132642
87,0,0,0.0006796108214575185,5.263574678558658e-12,132379
88,0,0,0.000675917728910382,5.255216158954567e-12,131723
89,0,0,0.000676427138657382,5.282668428380658e-12,131245
90,0,0,0.0006728322310389763,5.247532801097528e-12,130991
91,0,0,0.0006692739336617041,5.193240881462807e-12,130397
92,0,0,0.0006681103597080594,5.210588940638632e-12,129623
93,0,0,0.0006647355970752858,5.200958909448108e-12,129409
94,0,0,0.0006626265893139915,5.175635123346708e-12,128788
95,0,0,0.0006557441747383103,5.088532285914156e-12,127708
96,0,0,0.0006551162244361199,5.112806503425654e-12,127237
97,0,0,0.0006539751942462631,5.132714975182482e-12,126564
98,0,0,0.0006462370247287345,5.062638320550357e-12,125290
99,0,0,0.0006462942271350636,5.058713876217283e-12,125482
100,0,0,0.0006382874188778408,4.980955172835296e-12,124096
101,0,0,0.0006292078887141332,4.890595936372366e-12,122776
102,0,0,0.0006277620905305191,4.884640268977524e-12,122140
103,0,0,0.0006241391916840165,4.855609208590464e-12,121541
104,0,0,0.0006190813281885322,4.831638119505282e-12,120290
105,0,0,0.0006073537993845402,4.732170049614278e-12,118052
106,0,0,0.0006069757244956695,4.746667215219187e-12,117880
107,0,0,0.0006023694890803709,4.706127376408229e-12,116925
108,0,0,0.00059329733274945,4.626030165432413e-12,115396
109,0,0,0.0005894390986268487,4.592869796428995e-12,114463
110,0,0,0.0005805888038680588,4.538494321977501e-12,112846
111,0,0,0.0005710774796929564,4.447968363028546e-12,110915
112,0,0,0.0005573914637531804,4.336102063921585e-12,108470
113,0,0,0.000549097189107738,4.271143841905535e-12,106870
114,0,0,0.0005407846446677407,4.217227010430552e-12,104952
115,0,0,0.0005283592550114743,4.14754404966892e-12,102568
116,0,0,0.0005126831774952329,3.989868668781853e-12,99696
117,0,0,0.0004945503010184053,3.827230473183829e-12,96466
118,0,0,0.0004767370702914565,3.68441129722021e-12,93068
119,0,0,0.0004604361898807252,3.599301161968526e-12,89344
120,0,0,0.0004387142818008658,3.411837824136457e-12,85567
121,0,0,0.000419760765906474,3.262284083948491e-12,81564
122,0,0,0.0003990905014952606,3.1136434311685e-12,77421
123,0,0,0.0003718545619528052,2.892978371859992e-12,72631
124,0,0,0.0003495065663866172,2.729764600209555e-12,67920
125,0,0,0.0003239287238518689,2.5501274045005e-12,62889
126,0,0,0.0002960761670765604,2.331006713800293e-12,57589
127,0,0,0.00026908106303523,2.105977283378603e-12,52644
128,0,0,0.0002446037826436315,1.922727557917813e-12,47884
129,0,0,0.000220221837506319,1.72426494416095e-12,43058
130,0,0,0.0001955213297402012,1.53121087202815e-12,38416
131,0,0,0.0001718505583362178,1.34069039281291e-12,33910
132,0,0,0.0001534841073328906,1.23192344302574e-12,29930
133,0,0,0.0001324292167090776,1.048355266698101e-12,25871
134,0,0,0.0001145415474559799,9.069585354168338e-13,22394
135,0,0,0.0001009814463832867,8.197369609101158e-13,19530
136,0,0,8.486201155555376e-05,6.810396743367485e-13,16701
137,0,0,7.139540752405023e-05,5.732749843558824e-13,13987
138,0,0,6.064664509430599e-05,4.896299978154947e-13,11886
139,0,0,5.195768958661399e-05,4.208681020358352e-13,10217
140,0,0,4.36123994560311e-05,3.505839092342832e-13,8469
141,0,0,3.585293197843684e-05,2.911317313596592e-13,7057
142,0,0,2.978024016310956e-05,2.402856869709122e-13,5831
143,0,0,2.401546332289685e-05,2.0084580609886e-13,4679
144,0,0,1.969694241436637e-05,1.646554362076675e-13,3944
145,0,0,1.548571398231056e-05,1.247218360235945e-13,3177
146,0,0,1.24248462640891e-05,1.03527297883176e-13,2545
147,0,0,1.027445234876461e-05,8.617616104916946e-14,2108
148,0,0,8.632706128464167e-06,7.307163950178777e-14,1769
149,0,0,6.579224125152583e-06,5.529389015743063e-14,1388
