# mesh name: latMid2D
# primitive scorer name: latMidDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
87,0,0,0.001392017181836661,1.019334871320373e-11,278951
88,0,0,0.001378722260505507,1.011264750542501e-11,276507
89,0,0,0.00136737755879828,1.000575400473573e-11,273802
90,0,0,0.001347953011272472,9.856684430186802e-12,269818
91,0,0,0.001326351911123722,9.72095582428153e-12,265726
92,0,0,0.00129870215832521,9.460109999896059e-12,260430
93,0,0,0.001266624110131979,9.197950588305491e-12,253813
94,0,0,0.001224369833569152,8.924996072886576e-12,244658
95,0,0,0.001168612513856719,8.518507972712027e-12,233936
96,0,0,0.001103437608099801,7.979819928092931e-12,221133
97,0,0,0.001031169920311248,7.490336940237592e-12,206393
98,0,0,0.0009484222865411071,6.909403621347797e-12,189962
99,0,0,0.0008524688601789235,6.145548350501318e-12,172213
100,0,0,0.0007564479757815032,5.507428199963635e-12,152436
101,0,0,0.000651713135598005,4.757704983252926e-12,132388
102,0,0,0.0005539565689446883,4.055290184299069e-12,113003
103,0,0,0.0004634510997798352,3.423163785144341e-12,94732
104,0,0,0.0003865858987358858,2.8693580480334e-12,79008
105,0,0,0.00031862818308085,2.382157724081538e-12,65221
106,0,0,0.0002613897295670821,1.971913732592521e-12,53544
107,0,0,0.0002162628379408516,1.642559160192485e-12,43942
108,0,0,0.0001771292330409754,1.364098303878128e-12,35713
109,0,0,0.0001462595983487111,1.139136455822127e-12,29361
110,0,0,0.0001196792609548592,9.356369095054132e-13,23935
111,0,0,9.756730628220123e-05,7.458704569809668e-13,19627
112,0,0,8.132894842240476e-05,6.408395466717975e-13,16010
113,0,0,6.764850866891351e-05,5.352544019905586e-13,13266
114,0,0,5.510028733100345e-05,4.301464734316675e-13,10985
115,0,0,4.569604640294273e-05,3.674850936113776e-13,8930
116,0,0,3.757329903936282e-05,2.989715420407171e-13,7410
117,0,0,3.151481259186859e-05,2.557509101974758e-13,6125
118,0,0,2.578830187114024e-05,2.12919512683167e-13,5045
119,0,0,2.160244835227672e-05,1.762711282127021e-13,4246
120,0,0,1.751027839924728e-05,1.415045981126119e-13,3535
121,0,0,1.460737606337282e-05,1.258299675891486e-13,2892
122,0,0,1.197014767882292e-05,9.542053081175705e-14,2462
123,0,0,9.692096655578655e-06,7.96131919871339e-14,2013
124,0,0,7.73328515279461e-06,6.276663625572699e-14,1655
125,0,0,6.550901625446782e-06,5.226890641320134e-14,1421
126,0,0,5.639706219077526e-06,4.838522521338076e-14,1200
127,0,0,4.764912779471535e-06,4.026122043577298e-14,1044
128,0,0,4.040288503899281e-06,3.25375057746456e-14,938
129,0,0,3.249395916437888e-06,2.518326281495173e-14,835
130,0,0,3.134442541278078e-06,2.70612107999011e-14,751
131,0,0,2.508266843209962e-06,1.993000122689697e-14,689
132,0,0,2.488734166201221e-06,1.925145686066343e-14,651
133,0,0,2.272346918589231e-06,1.891937497478319e-14,582
134,0,0,2.066544887434023e-06,1.711808244769358e-14,546
135,0,0,2.079202278527958e-06,1.648486372907051e-14,566
136,0,0,1.718472120351606e-06,1.440382993818718e-14,470
137,0,0,1.650408882618087e-06,1.286296165673981e-14,471
138,0,0,1.78089178438652e-06,1.38433743105743e-14,495
139,0,0,1.6651543993475e-06,1.347368138686322e-14,469
140,0,0,1.631730910968571e-06,1.258022475798907e-14,467
141,0,0,1.780590870662484e-06,1.550106322412383e-14,460
142,0,0,1.703518979419716e-06,1.330841799828321e-14,457
143,0,0,1.823592820190783e-06,1.614941529693865e-14,470
144,0,0,1.699376998319405e-06,1.283744663351503e-14,448
145,0,0,1.616188983362578e-06,1.292662064137027e-14,447
146,0,0,1.553218891114438e-06,1.231860320605322e-14,427
147,0,0,1.506812978875744e-06,1.12320630276798e-14,430
148,0,0,1.502021277935661e-06,1.098829686871519e-14,398
149,0,0,1.567432163296319e-06,1.32363557625392e-14,412
