# mesh name: latDmax2D
# primitive scorer name: latDmaxDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
47,0,0,0.0004999902171221026,3.558581615244049e-12,103927
48,0,0,0.0006580338307847267,4.648533163276e-12,135516
49,0,0,0.0008378374955157299,5.868723336813753e-12,170943
50,0,0,0.00102033899297247,7.138930906329613e-12,205918
51,0,0,0.001174893181763384,8.220864943885035e-12,236196
52,0,0,0.001283643096626877,8.956760096683761e-12,258622
53,0,0,0.001364483649991015,9.514399230898948e-12,275232
54,0,0,0.001413861608737102,9.852186648642867e-12,285644
55,0,0,0.001443468586691942,1.009286488521682e-11,292063
56,0,0,0.001469334328640695,1.031982642817614e-11,296999
57,0,0,0.001478899489141562,1.037879946876388e-11,299628
58,0,0,0.001486058618994281,1.045863699638579e-11,300501
59,0,0,0.001493425709440887,1.051378191758627e-11,302199
60,0,0,0.001492009090745237,1.048896986937388e-11,302182
61,0,0,0.001502887681854439,1.061325510359297e-11,303510
62,0,0,0.001495954986541601,1.053784546503182e-11,302631
63,0,0,0.001495989464403035,1.056953742639969e-11,302234
64,0,0,0.001500592850422814,1.056682613347747e-11,303455
65,0,0,0.001501667919774539,1.062637624878741e-11,303090
66,0,0,0.001498025778750868,1.070266938001961e-11,303085
67,0,0,0.001505205032738041,1.063903016824943e-11,304242
68,0,0,0.001503247443716099,1.061760604525164e-11,303362
69,0,0,0.00149873944103443,1.058778762565942e-11,303054
70,0,0,0.00149745134805988,1.061640136137966e-11,302546
71,0,0,0.001497365063227385,1.059445310831959e-11,302512
72,0,0,0.001491382975026247,1.051856604859237e-11,301855
73,0,0,0.00149071315596152,1.052548615599286e-11,301104
74,0,0,0.001496149608929823,1.060307979066184e-11,301834
75,0,0,0.001498972774326549,1.064162341940866e-11,301623
76,0,0,0.001491793397993252,1.056165422368627e-11,300957
77,0,0,0.001493685611048945,1.057602375188329e-11,301259
78,0,0,0.001497181373371527,1.059643820472277e-11,302323
79,0,0,0.001501398211040014,1.059860168505407e-11,303447
80,0,0,0.00150219558281986,1.065206197080084e-11,303784
81,0,0,0.001502650800095594,1.065298825823726e-11,302954
82,0,0,0.001502317543152216,1.060609372056575e-11,303381
83,0,0,0.001502050106149432,1.062786081049982e-11,303429
84,0,0,0.001502317141374088,1.059452655640465e-11,303548
85,0,0,0.001500696039027552,1.059366224426212e-11,303481
86,0,0,0.001507240608747588,1.063543169782962e-11,304663
87,0,0,0.001507822917636157,1.065691177042801e-11,304416
88,0,0,0.0015006982249823,1.061123038918995e-11,303304
89,0,0,0.001497246548280898,1.056351283604282e-11,302281
90,0,0,0.001497037811133662,1.054426365372231e-11,302355
91,0,0,0.001487325516806053,1.045076938798194e-11,300926
92,0,0,0.001485512997981523,1.041249149085422e-11,300600
93,0,0,0.001463372051716189,1.026104306496111e-11,296379
94,0,0,0.001444626706614617,1.010618921318354e-11,292498
95,0,0,0.001418309298253869,9.943704263275576e-12,286289
96,0,0,0.001370885054937309,9.595919910593539e-12,276180
97,0,0,0.001280498630724332,8.924039278029158e-12,258648
98,0,0,0.00117177037970683,8.18918764980294e-12,236094
99,0,0,0.001023085366050645,7.192971596598491e-12,206161
100,0,0,0.0008393673203390707,5.909657319294631e-12,170740
101,0,0,0.0006596024392246511,4.677690337061356e-12,135676
102,0,0,0.0004966711248226844,3.547907978995215e-12,103338
103,0,0,0.0003737468620650935,2.709466836293679e-12,77693
104,0,0,0.0002796390571856371,2.052322427087008e-12,58374
105,0,0,0.0002146679010726301,1.605374291368074e-12,44282
106,0,0,0.0001670128513341772,1.260962697626068e-12,34177
107,0,0,0.0001317384690624951,9.993099310893416e-13,26806
108,0,0,0.0001070390418196108,8.287153280131402e-13,21488
109,0,0,8.585114431334521e-05,6.524060143371892e-13,17435
110,0,0,7.322248179375327e-05,5.73941174511445e-13,14526
111,0,0,5.934939333513867e-05,4.64865781076244e-13,11919
112,0,0,4.932705587295903e-05,3.947262821236628e-13,9757
113,0,0,4.145669660188338e-05,3.28479571720184e-13,8148
114,0,0,3.512050666012498e-05,2.792230974653503e-13,6970
115,0,0,3.016428523087654e-05,2.413760252189009e-13,6006
116,0,0,2.569240003931717e-05,2.082826477881293e-13,5070
117,0,0,2.218427758237297e-05,1.790325934152666e-13,4436
118,0,0,1.92857867436103e-05,1.580936535652134e-13,3883
119,0,0,1.637713841825965e-05,1.340552047727134e-13,3238
120,0,0,1.435836773733682e-05,1.172336300919188e-13,2894
121,0,0,1.290640981260587e-05,1.061272836555858e-13,2591
122,0,0,1.181267530767539e-05,9.910596209105994e-14,2360
123,0,0,1.066163420472253e-05,9.066836116443735e-14,2163
124,0,0,9.301183058553889e-06,7.645777008161809e-14,1921
125,0,0,8.451125712974628e-06,6.756406048865299e-14,1771
126,0,0,7.481640024716226e-06,5.977866857810688e-14,1612
127,0,0,7.615922087436006e-06,6.244537319098986e-14,1612
128,0,0,6.684342865354254e-06,5.251239479243425e-14,1490
129,0,0,6.299502820081257e-06,4.861372851290291e-14,1408
130,0,0,6.247821324104436e-06,4.852604862805124e-14,1357
131,0,0,6.038429646296712e-06,4.820834473739579e-14,1318
132,0,0,5.836057219226567e-06,4.898549075930714e-14,1239
133,0,0,5.449170094273138e-06,4.585839287164395e-14,1154
134,0,0,5.442661441636232e-06,4.358343632149621e-14,1186
135,0,0,5.482645989661196e-06,4.391149676373133e-14,1203
136,0,0,5.25880900296281e-06,4.202772418113984e-14,1157
137,0,0,4.777760615462653e-06,3.843827071091742e-14,1037
138,0,0,4.919941106569573e-06,3.913557787735629e-14,1070
139,0,0,4.631510053831246e-06,3.52278870646576e-14,1055
140,0,0,5.044628855583564e-06,4.147625288864419e-14,1113
141,0,0,5.055846238389007e-06,3.926205141710698e-14,1085
142,0,0,4.737171098532127e-06,3.853781106228221e-14,1028
143,0,0,5.295185278431139e-06,4.551288074177345e-14,1069
144,0,0,4.962566128294528e-06,4.225221015309551e-14,1057
145,0,0,4.540076728908369e-06,3.823699417614498e-14,959
146,0,0,4.588999886605373e-06,3.712014493325236e-14,1006
147,0,0,4.551818572731764e-06,3.727255146069594e-14,979
148,0,0,5.041077228910118e-06,4.20170001724009e-14,1046
149,0,0,4.490246718430493e-06,3.553942415695092e-14,966
