# mesh name: latR50_2D
# primitive scorer name: latR50Dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
107,0,0,2.461126622652017e-06,1.994666913072308e-14,502
108,0,0,2.460337696723778e-06,1.952389112834699e-14,504
109,0,0,2.475543323039122e-06,2.219466825229878e-14,474
110,0,0,2.600175120607744e-06,2.353976761902074e-14,512
111,0,0,2.576585670811048e-06,2.162746571509361e-14,501
112,0,0,2.622450379707312e-06,2.203055788780626e-14,527
113,0,0,2.742843168448185e-06,2.195921920824647e-14,579
114,0,0,2.856256777736184e-06,2.336134472964877e-14,577
115,0,0,2.917244349591179e-06,2.388053790868231e-14,592
116,0,0,3.142607109337368e-06,2.546505575946343e-14,629
117,0,0,3.22381692723e-06,2.636344867411795e-14,654
118,0,0,3.589129127005249e-06,2.869786988808719e-14,723
119,0,0,3.949920697122691e-06,3.367908994182379e-14,759
120,0,0,4.110577142105957e-06,3.533453742011166e-14,775
121,0,0,4.11963395765492e-06,3.72298986917259e-14,782
122,0,0,4.565921184742541e-06,3.930215636684534e-14,864
123,0,0,5.155149428823503e-06,4.547733760493073e-14,958
124,0,0,5.219332715985167e-06,4.543123620206449e-14,971
125,0,0,5.120057269018053e-06,4.099779503399743e-14,1028
126,0,0,5.785253531603084e-06,4.7675444314114e-14,1125
127,0,0,5.893931913675003e-06,4.863996492858475e-14,1166
128,0,0,6.571259574226676e-06,5.396281295938174e-14,1288
129,0,0,6.874609964670092e-06,5.680919742653128e-14,1303
130,0,0,7.210404315253415e-06,6.027036022516894e-14,1402
131,0,0,8.570397639815695e-06,7.582099239566374e-14,1561
132,0,0,8.652002025370441e-06,7.181769540381917e-14,1610
133,0,0,9.010868557892714e-06,7.491070536995259e-14,1696
134,0,0,9.574574803683611e-06,7.758463124921903e-14,1822
135,0,0,1.021326274091777e-05,8.57932008991766e-14,1916
136,0,0,1.094031431950295e-05,8.903397110646407e-14,2066
137,0,0,1.146155077890551e-05,9.621524333015625e-14,2120
138,0,0,1.19514868919547e-05,1.012746928516532e-13,2235
139,0,0,1.262247039129828e-05,1.036333216600214e-13,2370
140,0,0,1.325252203715885e-05,1.068645567125677e-13,2574
141,0,0,1.449234197837963e-05,1.228092912085319e-13,2685
142,0,0,1.558404715865843e-05,1.353102152982743e-13,2793
143,0,0,1.581939056754285e-05,1.272746762251835e-13,3031
144,0,0,1.627709299412675e-05,1.358417358803811e-13,3098
145,0,0,1.724913198729811e-05,1.397745313926793e-13,3294
146,0,0,1.753442450232111e-05,1.37737192289753e-13,3381
147,0,0,1.843523666534547e-05,1.481358491743412e-13,3502
148,0,0,1.873531635427883e-05,1.562172656133167e-13,3504
149,0,0,1.816088594756839e-05,1.445491549589484e-13,3479
