# mesh name: latDmax2D
# primitive scorer name: latDmaxDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
0,0,0,1.154581448777304e-05,9.139532186627003e-14,2376
1,0,0,1.274396728937115e-05,1.027098891957285e-13,2544
2,0,0,1.359420983645837e-05,1.112745061972594e-13,2746
3,0,0,1.424478418761266e-05,1.146973401179234e-13,2873
4,0,0,1.554443973492349e-05,1.277668074915406e-13,3137
5,0,0,1.680141441720237e-05,1.410745042271705e-13,3358
6,0,0,1.812181746628778e-05,1.502300907951929e-13,3596
7,0,0,2.037386419005028e-05,1.666820832845552e-13,4015
8,0,0,2.369047508986224e-05,1.927732130781182e-13,4669
9,0,0,2.69837631314205e-05,2.182169387048333e-13,5280
10,0,0,3.104671007753107e-05,2.489095480226484e-13,6162
11,0,0,3.465169810167154e-05,2.785106137718577e-13,6919
12,0,0,4.602061534841361e-05,2.654527483433446e-11,8105
13,0,0,4.750178865582184e-05,3.772998849377618e-13,9471
14,0,0,5.510493290293236e-05,4.299841719055474e-13,11023
15,0,0,6.502873257966871e-05,5.06213328715981e-13,13084
16,0,0,7.695003592855803e-05,5.933363477462135e-13,15574
17,0,0,9.496400131730157e-05,7.346765886698678e-13,19228
18,0,0,0.0001159853933708701,8.73125415409283e-13,23768
19,0,0,0.0001466796888950376,1.106513505122014e-12,30111
20,0,0,0.0001893062824037969,1.390876887476339e-12,39302
21,0,0,0.0002503004389238064,1.804075093699807e-12,52296
22,0,0,0.0003416627898452062,2.445935818018677e-12,70485
23,0,0,0.0004546768728261305,3.208355366950537e-12,92970
24,0,0,0.0005665268645806987,3.960447290997552e-12,115197
25,0,0,0.0006706997386093042,4.678369810272062e-12,135324
26,0,0,0.0007415316116862977,5.177090723687626e-12,149309
27,0,0,0.000793589751257316,5.528570640507984e-12,159959
28,0,0,0.0008271040307946829,5.764552109105723e-12,167165
29,0,0,0.0008489287535410272,5.920575954211025e-12,171468
30,0,0,0.0008609372504358645,6.005044608453807e-12,174403
31,0,0,0.0008759319532150751,6.100567132755516e-12,177360
32,0,0,0.0008822769202819039,6.181408744915724e-12,178425
33,0,0,0.0008920502516236933,6.218809233164298e-12,180714
34,0,0,0.0008934920356111812,6.253074504023919e-12,181091
35,0,0,0.0009022217828710559,6.304642223115883e-12,182676
36,0,0,0.0009024486751028874,6.301693177202264e-12,182767
37,0,0,0.0009085300186332923,6.388858160001052e-12,183315
38,0,0,0.0009063366343471665,6.32863028315147e-12,183668
39,0,0,0.0009162827142237278,6.428688351745997e-12,184666
40,0,0,0.0009181367500044774,6.430779870808674e-12,185529
41,0,0,0.0009268414381105932,6.487150481169594e-12,186887
42,0,0,0.0009242913432267558,6.491539595835313e-12,187069
43,0,0,0.0009285002526964736,6.513464842147103e-12,187257
44,0,0,0.0009306730898605024,6.506475661610035e-12,188117
